ipeds_id,name,address,city,state,zip_code,website,phone,president_name,president_title,control_type,size_category,region
108269,Academy of Chinese Culture and Health Sciences,"1600 Broadway, Ste. 200",Oakland,CA,94612,www.acchs.edu/,51076377870,Andres Bella,President,Private nonprofit,Very small,Far West
108667,College of Alameda,555 Ralph Appezzato Memorial Pky,Alameda,CA,94501,https://alameda.edu/,5105227221,Dr. Diana Bajrami,Acting President,Public,Medium,Far West
108807,Allan Hancock College,800 South College Drive,Santa Maria,CA,93454-6399,www.hancockcollege.edu/,8059226966,Dr. Kevin Walthers,Superintendent/President,Public,Large,Far West
108852,American Academy of Dramatic Arts-Los Angeles,1336 North La Brea Avenue,Los Angeles,CA,90028,www.aada.edu/,3.23E+12,Joel Bloch,CFO,Private nonprofit,Very small,Far West
108861,Berkeley School of Theology,2606 Dwight Way,Berkeley,CA,94704-3029,www.bst.edu/,5.11E+12,James Brenneman,President,Private nonprofit,Very small,Far West
108870,American Film Institute Conservatory,2021 N Western Ave,Los Angeles,CA,90027-1625,www.afi.com/,3238567600,Bob Gazzale,President and CEO,Private nonprofit,Very small,Far West
108977,American Beauty College,652 S. Sunset Ave,West Covina,CA,91790,https://www.americanbeautycollege.edu/,6264727402,Juana Roman,Chief Financial Officer,Private for-profit,Very small,Far West
109040,American Career College-Los Angeles,4021 Rosewood Avenue,Los Angeles,CA,90004,https://americancareercollege.edu/,9497834800,David Pyle,Chief Executive Officer,Private for-profit,Small,Far West
109208,American River College,4700 College Oak Dr,Sacramento,CA,95841-4286,https://www.arc.losrios.edu/,9164848011,Lisa Cardoza,President,Public,Very large,Far West
109350,Antelope Valley Community College District,3041 West  Ave K,Lancaster,CA,93536-5426,www.avc.edu/,6617226300,Dr. Jennifer Zellet,President,Public,Large,Far West
109651,Art Center College of Design,1700 Lida St,Pasadena,CA,91103,www.artcenter.edu/,6263962200,Karen Hofmann,President,Private nonprofit,Small,Far West
109721,Associated Technical College-Los Angeles,1670 Wilshire Blvd,Los Angeles,CA,90017-1604,www.atcla.edu/,2134136808,Samuel Romano,President,Private for-profit,Very small,Far West
109730,Associated Technical College-San Diego,"2650 Camino Del Rio North, Ste. 100",San Diego,CA,92108-1630,www.atcsd.edu/,6.19E+12,Ali Pourhosseini,Director,Private for-profit,Very small,Far West
109785,Azusa Pacific University,901 E Alosta,Azusa,CA,91702-7000,www.apu.edu/,6269693434,Adam Morris,President,Private nonprofit,Medium,Far West
109819,Bakersfield College,1801 Panorama Dr,Bakersfield,CA,93305-1299,https://www.bakersfieldcollege.edu/,6613954011,Steve Watkin,Interim President,Public,Very large,Far West
109907,Barstow Community College,2700 Barstow Road,Barstow,CA,92311,www.barstow.edu/,7602522411,"Eva Bagg, Ph.D.",Superintendent-President,Public,Small,Far West
109934,Bellus Academy-Chula Vista,"970 Broadway, Suite 110",Chula Vista,CA,91911,www.bellusacademy.edu/,61947466070,Lynelle Lynch,CEO,Private for-profit,Very small,Far West
110060,Bethesda University,730 N. Euclid St,Anaheim,CA,92801,www.buc.edu/,7146831212,Seung Je Jeremiah Cho,President,Private nonprofit,Very small,Far West
110097,Biola University,13800 Biola Ave,La Mirada,CA,90639-0001,https://www.biola.edu/,5629036000,Barry H. Corey,President,Private nonprofit,Medium,Far West
110194,Brownson Technical School,1110 Technology Cir Ste D,Anaheim,CA,92805,https://brownson.edu/,7147749443,William Brown,President,Private for-profit,Very small,Far West
110219,Bryan University,350 W Washington St,Tempe,AZ,85281,bryanuniversity.edu/,6023842555,Eric Evans,President,Private for-profit,Small,Southwest
110246,Butte College,3536 Butte Campus Drive,Oroville,CA,95965-8399,www.butte.edu/,5308952511,Virginia Guleff,Superintendent/President,Public,Large,Far West
110316,California Institute of Integral Studies,1453 Mission Street,San Francisco,CA,94103,https://www.ciis.edu/,4155756100,Brock Blomberg,President,Private nonprofit,Small,Far West
110334,Cabrillo College,6500 Soquel Dr,Aptos,CA,95003,https://www.cabrillo.edu/,8314796100,Matthew Wetstein,Superintendent/President,Public,Medium,Far West
110361,California Baptist University,8432 Magnolia Ave,Riverside,CA,92504-3297,www.calbaptist.edu/,8772283615,Ronald Ellis,President,Private nonprofit,Large,Far West
110370,California College of the Arts,1111 Eighth Street,San Francisco,CA,94107-2247,www.cca.edu/,5105943600,Tammy Rae Carland,Provost and Interim President,Private nonprofit,Small,Far West
110398,University of California College of the Law-San Francisco,200 McAllister Street,San Francisco,CA,94102-4978,www.uclawsf.edu/,4155654600,David Faigman,Chancellor & Dean,Public,Small,Far West
110404,California Institute of Technology,1200 E California Blvd,Pasadena,CA,91125,www.caltech.edu/,6263956811,Thomas F. Rosenbaum,President,Private nonprofit,Small,Far West
110413,California Lutheran University,60 W Olsen Rd,Thousand Oaks,CA,91360-2787,www.callutheran.edu/,8054922411,Dr. Lori Varlotta,President,Private nonprofit,Small,Far West
110422,California Polytechnic State University-San Luis Obispo,1 Grand Ave.,San Luis Obispo,CA,93407,calpoly.edu/,8057561111,Jeffrey D. Armstrong,President,Public,Very large,Far West
110468,Alliant International University-San Diego,10455 Pomerado Road,San Diego,CA,92131,https://www.alliant.edu/,8587805771,Andy Vaughn,President and CEO,Private for-profit,Small,Far West
110486,California State University-Bakersfield,9001 Stockdale Hwy,Bakersfield,CA,93311-1099,www.csub.edu/,6616542782,Lynnette Zelezny,President,Public,Medium,Far West
110495,California State University-Stanislaus,One University Circle,Turlock,CA,95382-0299,https://www.csustan.edu/,2096673122,Susan E. Borrego,Interim President,Public,Medium,Far West
110501,California State University-Chancellors Office,401 Golden Shore,Long Beach,CA,90802-4210,www.calstate.edu/,5629514000,Mildred Garcia,Chancellor,Public,Unknown,Far West
110510,California State University-San Bernardino,5500 University Parkway,San Bernardino,CA,92407-2393,www.csusb.edu/,9095375000,Tomas Morales,President,Public,Large,Far West
110529,California State Polytechnic University-Pomona,3801 W Temple Avenue,Pomona,CA,91768,www.cpp.edu/,9098697659,Soraya M. Coley,President,Public,Very large,Far West
110538,California State University-Chico,First and Normal Sts,Chico,CA,95929-0150,www.csuchico.edu/,5308986116,Steve Perez,President,Public,Large,Far West
110547,California State University-Dominguez Hills,1000 E Victoria St,Carson,CA,90747-0005,https://www.csudh.edu/,3102433696,Dr. Thomas A. Parham,President,Public,Large,Far West
110556,California State University-Fresno,5241 N Maple Ave,Fresno,CA,93740,www.fresnostate.edu/,5592784240,Saúl Jiménez-Sandoval,President,Public,Very large,Far West
110565,California State University-Fullerton,800 N. State College Blvd.,Fullerton,CA,92832-3599,www.fullerton.edu/,6572782593,Sylvia Alva,Interim President,Public,Very large,Far West
110574,California State University-East Bay,25800 Carlos Bee Blvd,Hayward,CA,94542,https://www.csueastbay.edu/,5108853000,Dr. Cathy Sandeen,President,Public,Large,Far West
110583,California State University-Long Beach,1250 Bellflower Blvd,Long Beach,CA,90840-0115,www.csulb.edu/,5629854111,Jane Close Conoley,President,Public,Very large,Far West
110592,California State University-Los Angeles,5151 State University Dr,Los Angeles,CA,90032-8506,https://www.calstatela.edu/,3233433000,Leroy M. Morishita,Interim President,Public,Very large,Far West
110608,California State University-Northridge,18111 Nordhoff St,Northridge,CA,91330,https://www.csun.edu/,8186771200,Erika D. Beck,President,Public,Very large,Far West
110617,California State University-Sacramento,6000 J St,Sacramento,CA,95819-2694,https://www.csus.edu/,9162786011,Dr. J. Luke Wood,President,Public,Very large,Far West
110635,University of California-Berkeley,200 California Hall,Berkeley,CA,94720,www.berkeley.edu/,5106426000,Carol Christ,Chancellor,Public,Very large,Far West
110644,University of California-Davis,One Shields Avenue,Davis,CA,95616-8678,ucdavis.edu/,5307521011,Gary S. May,Chancellor,Public,Very large,Far West
110653,University of California-Irvine,501 Aldrich Hall,Irvine,CA,92697,www.uci.edu/,9498245011,Howard Gillman,Chancellor,Public,Very large,Far West
110662,University of California-Los Angeles,405 Hilgard Ave,Los Angeles,CA,90095-1405,www.ucla.edu/,3108254321,Dr. Gene D. Block,Chancellor,Public,Very large,Far West
110671,University of California-Riverside,900 University Ave,Riverside,CA,92521,www.ucr.edu/,9518271012,Kim A. Wilcox,Chancellor,Public,Very large,Far West
110680,University of California-San Diego,9500 Gilman Dr,La Jolla,CA,92093,www.ucsd.edu/,8585342230,Pradeep Khosla,Chancellor,Public,Very large,Far West
110699,University of California-San Francisco,500 Parnassus Ave,San Francisco,CA,94143-0244,ucsf.edu/,4154769000,Sam Hawgood,Chancellor,Public,Small,Far West
110705,University of California-Santa Barbara,5221 Cheadle Hall,Santa Barbara,CA,93106,www.ucsb.edu/,8058938000,Henry T Yang,Chancellor,Public,Very large,Far West
110714,University of California-Santa Cruz,1156 High St,Santa Cruz,CA,95064-1011,www.ucsc.edu/,8314590111,Cynthia Larive,Chancellor,Public,Large,Far West
110778,Sofia University,1069 East Meadow Cr,Palo Alto,CA,94303,www.sofia.edu/,6504934430,Carol Humphreys,President,Private for-profit,Small,Far West
110875,California Beauty School,1115 15th St,Modesto,CA,95354,www.calbeautycollege.edu/,2095245184,Deanna Mineni,President,Private for-profit,Very small,Far West
110918,California Christian College,5364 E. Belmont Avenue,Fresno,CA,93727,www.calchristiancollege.edu/,5592514215,Timothy Powell,President,Private nonprofit,Unknown,Far West
111045,Haven University,12761 Euclid St.,Garden Grove,CA,92840-1340,www.haven.edu/,7145927878,Kang Won Lee,President,Private nonprofit,Very small,Far West
111054,California Hair Design Academy,"8011 University Avenue, Suite A-2",La Mesa,CA,91942-5055,https://chdaschools.com/,6194618600,Len Steinbarth,President,Private for-profit,Very small,Far West
111081,California Institute of the Arts,24700 W McBean Pky,Valencia,CA,91355-2397,https://www.calarts.edu/,6612551050,Ravi S. Rajan,President,Private nonprofit,Small,Far West
111188,California State University Maritime Academy,200 Maritime Academy Dr,Vallejo,CA,94590-8181,https://www.csum.edu/,7076541000,Michael J. Dumont,Interim President,Public,Very small,Far West
111391,California Western School of Law,225 Cedar St,San Diego,CA,92101-3046,https://www.cwsl.edu/,6192390391,Sean Scott,President & Dean,Private nonprofit,Very small,Far West
111434,Canada College,4200 Farm Hill Blvd.,Redwood City,CA,94061-1099,canadacollege.edu/,6503063100,Kim Lopez,President,Public,Medium,Far West
111461,College of the Canyons,26455 Rockwell Canyon Rd,Santa Clarita,CA,91355-1899,www.canyons.edu/,6612597800,Dianne G VanHook,Chancellor-President,Public,Large,Far West
111513,Career Academy of Beauty,12471 Valley View,Garden Grove,CA,92845,caofb.com/,7148973010,Cari Eisele,Director,Private for-profit,Very small,Far West
111638,Casa Loma College-Los Angeles,15301 Ventura Blvd. Suite D-100,Sherman Oaks,CA,91403,https://www.casalomacollege.edu/,8187852726,Scott Sand,President,Private nonprofit,Very small,Far West
111708,CET-San Diego,4153 Market Street,San Diego,CA,92102,https://www.cetweb.edu/,4082877924,Hermelinda Sapien,Chief Executive Officer,Private nonprofit,Very small,Far West
111717,CET-San Jose,701 Vine St,San Jose,CA,95110,https://cetweb.edu/,4082877924,Hermelinda Sapien,Chief Executive Officer,Private nonprofit,Very small,Far West
111726,CET-El Centro,294 S 3rd St,El Centro,CA,92243,https://cetweb.edu/,4082877924,Hermelinda Sapien,Chief Executive Officer,Private nonprofit,Very small,Far West
111744,CET-Colton,1099 N. Pepper Ave,Colton,CA,92324,https://cetweb.edu/,4082877924,Hermelinda Sapien,Chief Executive Officer,Private nonprofit,Very small,Far West
111762,CET-Watsonville,10 Blanca Lane,Watsonville,CA,95076,https://www.cetweb.edu/,4082877924,Hermelinda Sapien,Chief Executive Officer,Private nonprofit,Very small,Far West
111799,CET-Salinas,24 East Alvin Drive,Salinas,CA,93906,https://cetweb.edu/,4082877924,Hermelinda Sapien,Chief Executive Officer,Private nonprofit,Very small,Far West
111887,Cerritos College,11110 Alondra Blvd,Norwalk,CA,90650-6298,www.cerritos.edu/,5628602451,Jose Fierro,President,Public,Very large,Far West
111896,Cerro Coso Community College,3000 College Heights Blvd,Ridgecrest,CA,93555-9571,https://cerrocoso.edu/,7603846100,Sean Hancock,President,Public,Medium,Far West
111920,Chabot College,25555 Hesperian Blvd,Hayward,CA,94545,www.chabotcollege.edu/,5107236600,Jamal Cooks,President,Public,Large,Far West
111939,Chaffey College,5885 Haven Ave,Rancho Cucamonga,CA,91737-3002,https://www.chaffey.edu/,9096526000,"Henry D. Shannon, Ph.D.",Superintendent/President,Public,Very large,Far West
111948,Chapman University,One University Dr.,Orange,CA,92866,https://www.chapman.edu/,7149976815,Dr. Daniele C. Struppa,President,Private nonprofit,Medium,Far West
111966,Charles R Drew University of Medicine and Science,1731 E 120th St,Los Angeles,CA,90059,www.cdrewu.edu/,3235634800,"David Carlisle, MD",President/CEO,Private nonprofit,Very small,Far West
112075,Concordia University-Irvine,1530 Concordia West,Irvine,CA,92612-3203,www.cui.edu/,9498548002,Michael A. Thomas,President,Private nonprofit,Small,Far West
112084,San Diego Christian College,280 Riverview Parkway,Santee,CA,92071,sdcc.edu/,6192018700,Dr. David Poole,President and CEO,Private nonprofit,Very small,Far West
112127,Church Divinity School of the Pacific,2451 Ridge Road,Berkeley,CA,94709-1211,www.cdsp.edu/,5102040700,"Stephen Fowl, Ph.D.",President & Dean,Private nonprofit,Very small,Far West
112172,Citrus College,1000 W Foothill Blvd,Glendora,CA,91741-1899,https://www.citruscollege.edu/,6269630323,Dr. Greg Schulz,Supt/Pres,Public,Medium,Far West
112181,Citrus Heights Beauty College,7518 Baird Way,Citrus Heights,CA,95610-1410,chbeautycollege.com/,9167256861,BECKY HAMBELTON,OWNER,Private for-profit,Very small,Far West
112190,City College of San Francisco,50 Frida Kahlo Drive,San Francisco,CA,94112-1898,www.ccsf.edu/,4152393000,David Martin,Chancellor,Public,Large,Far West
112251,Claremont Graduate University,150 E Tenth St,Claremont,CA,91711-6160,www.cgu.edu/,9096218000,Len Jessup,President,Private nonprofit,Small,Far West
112260,Claremont McKenna College,500 E 9th St,Claremont,CA,91711-6400,www.cmc.edu/,9096218000,Hiram E. Chodosh,President,Private nonprofit,Small,Far West
112288,Milan Institute-Visalia,6500 S. Mooney Blvd.,Visalia,CA,93277,www.milaninstitute.edu/,5596843900,Gary Yasuda,President,Private for-profit,Very small,Far West
112367,Clovis Adult Education,1452 David E Cook Way,Clovis,CA,93611,clovisadult.cusd.com/,5593272800,Marci Panoo,Principal,Public,Very small,Far West
112376,Coast Community College District Office,1370 Adams Ave.,Costa Mesa,CA,92626,www.cccd.edu/,7144384600,Dr. Whitney Yamamura,Chancellor,Public,Unknown,Far West
112385,Coastline Community College,11460 Warner Ave.,Fountain Valley,CA,92708-2597,www.coastline.edu/,7145467600,Dr. Vincent Rodriguez,President,Public,Medium,Far West
112394,University of Silicon Valley,191 Baypointe Parkway,San Jose,CA,95134,https://usv.edu/,8002647955,Christopher Spohn,President,Private for-profit,Very small,Far West
112455,Coba Academy,663 N. Euclid Street,Anaheim,CA,92801,www.coba.edu/,7145331400,Ms. Carol Ann Malkasian,Owner,Private for-profit,Very small,Far West
112525,Western University of Health Sciences,309 E 2nd St,Pomona,CA,91766-1854,www.westernu.edu/,9096236116,Robin Farias-Eisner,President,Private nonprofit,Small,Far West
112561,Columbia College,11600 Columbia College Dr,Sonora,CA,95370,https://www.gocolumbia.edu/,2095885100,Lena Tran,President,Public,Small,Far West
112570,California College of ASU,1111 S. Broadway Suite,Los Angeles,CA,90015,https://www.columbiacollege.edu/,8183458414,Greg Bublitz,CFO,Private nonprofit,Very small,Far West
112686,Compton College,1111 East Artesia Blvd.,Compton,CA,90221-5393,www.compton.edu/,3109001600,Dr. Keith Curry,President/CEO,Public,Small,Far West
112817,Contra Costa Community College District Office,500 Court St,Martinez,CA,94553,https://www.4cd.edu/,9252291000,Mojdeh Mehdizadeh,Chancellor,Public,Unknown,Far West
112826,Contra Costa College,2600 Mission Bell Dr,San Pablo,CA,94806,https://www.contracosta.edu/,5102357800,"Kimberly R. Rogers, Ph.D.",President,Public,Medium,Far West
